Price,Beds,SqFt,Baths,Address,City,Zip,PropertyType,YearBuilt,Community,LotSize,RedfinEstimate,PricePerSqFt,CentralAir,Fireplace,Levels,MainLevelBathrooms,MainLevelBedrooms,Spa,GarageSpaces,ParkingSpaces,Patio,Pool,CommonWalls,Latitude,Longitude,WalkInCloset,KitchenIsland,CloseToOutdoors,HighCeiling,SixtoEightRating,SixtoEightType,SixtoEightDist,NinetoTwelveRating,NinetoTwelveType,NinetoTwelveDist,KtoSixRating,KtoSixType,KtoSixDist,SeventoEightRating,SeventoEightType,SeventoEightDist,KtoFiveRating,KtoFiveType,KtoFiveDist,WalkScore,TransitScore,BikeScore
2150000,5.0,5061.0,5.5,63 Calle Careyes,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,9452.0,2150234.0,425.0,Yes,Yes,Two,3.0,2.0,Private,1.0,2.0,No,Private,No Common Wall,33.475721,-117.590328,No,Yes,Yes,No,8.0,Public,0.2,8.0,Public,2.9,,,,,,,8.0,Public,0.2,6.0,0.0,2.0
1500000,5.0,3112.0,4.0,1510 Camino Reservado,San Clemente,92673.0,Single Family Residence,2003.0,FR - Forster Ranch,5862.0,1508460.0,482.0,Yes,Yes,Two,1.0,1.0,Community,1.0,5.0,Yes,Community,No Common Wall,33.457777,-117.622191,No,Yes,Yes,No,7.0,Public,1.3,8.0,Public,1.3,,,,,,,4.0,Public,0.4,1.0,,14.0
926000,3.0,1344.0,2.5,2415 Camino Bucanero #17,San Clemente,92673.0,Condominium,1986.0,MH - Marblehead,2900.0,919619.0,689.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.450025,-117.630214,No,No,No,Yes,7.0,Public,0.6,8.0,Public,1.0,,,,,,,4.0,Public,0.5,7.0,0.0,19.0
1800000,5.0,3847.0,3.5,26 Calle Anacapa,San Clemente,92673.0,Single Family Residence,2001.0,TL - Talega,7878.0,1818423.0,468.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.465159,-117.588815,Yes,Yes,Yes,No,8.0,Public,0.8,8.0,Public,2.4,,,,,,,8.0,Public,0.8,5.0,0.0,5.0
772000,3.0,1300.0,,717 Calle Divino,San Clemente,92673.0,Townhouse,1973.0,SN - San Clemente North,1944.0,784482.0,594.0,Yes,No,Multi/Split,,,Private,2.0,2.0,No,Community,1 Common Wall,33.462214,-117.653462,No,No,Yes,No,7.0,Public,1.7,8.0,Public,3.3,,,,,,,5.0,Public,0.8,67.0,21.0,22.0
1005000,4.0,1650.0,2.5,5745 Calle Polvorosa,San Clemente,92673.0,Single Family Residence,2002.0,FR - Forster Ranch,6546.0,1006385.0,609.0,Yes,Yes,Multi/Split,,,Community,2.0,2.0,Yes,Community,No Common Wall,33.473659,-117.620358,Yes,No,Yes,No,7.0,Public,0.6,8.0,Public,2.3,,,,,,,8.0,Public,0.6,2.0,0.0,24.0
999000,3.0,1937.0,2.0,746 Calle Vallarta,San Clemente,92673.0,Single Family Residence,1984.0,CD - Coast District,9086.0,1009326.0,516.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.458485,-117.638557,No,No,No,No,7.0,Public,1.1,8.0,Public,1.8,,,,,,,4.0,Public,1.1,18.0,,15.0
1480000,6.0,3901.0,4.5,27 Via Timon,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,9163.0,1497452.0,379.0,Yes,Yes,Two,2.0,2.0,Private,1.0,6.0,Yes,Community,No Common Wall,33.482614,-117.585146,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,3.5,,,,,,,8.0,Public,0.4,2.0,0.0,3.0
988000,4.0,2030.0,2.5,28 Avenida Fortuna,San Clemente,92673.0,Single Family Residence,1999.0,FR - Forster Ranch,5758.0,919408.0,487.0,Yes,Yes,Two,0.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.46824,-117.637823,Yes,Yes,No,Yes,7.0,Public,0.7,8.0,Public,2.3,,,,,,,8.0,Public,0.7,5.0,15.0,15.0
1672500,5.0,3602.0,4.5,50 Via Cartama,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,5632.0,1682070.0,464.0,Yes,Yes,Two,2.0,2.0,No,1.0,3.0,No,Community,No Common Wall,33.474985,-117.583083,Yes,Yes,Yes,Yes,8.0,Public,0.3,8.0,Public,3.1,,,,,,,8.0,Public,0.3,2.0,0.0,2.0
2300000,5.0,4800.0,5.5,4 Calle Vista Del Sol,San Clemente,92673.0,Single Family Residence,2003.0,TL - Talega,10756.0,2258476.0,479.0,Yes,Yes,Two,2.0,1.0,No,1.0,5.0,No,Private,No Common Wall,33.46665,-117.58316,Yes,No,Yes,No,8.0,Public,0.8,8.0,Public,2.7,,,,,,,8.0,Public,0.8,7.0,,6.0
1574900,4.0,3140.0,3.5,101 Via Monte Picayo,San Clemente,92673.0,Single Family Residence,2001.0,TL - Talega,10358.0,1477620.0,502.0,Yes,Yes,Two,2.0,1.0,Private,1.0,3.0,Yes,Community,No Common Wall,33.464754,-117.595541,Yes,Yes,Yes,No,8.0,Public,1.0,8.0,Public,2.1,,,,,,,8.0,Public,1.0,46.0,0.0,41.0
1400000,4.0,2836.0,2.5,3212 Sangre De Toro,San Clemente,92673.0,Single Family Residence,1994.0,FR - Forster Ranch,10890.0,,494.0,Yes,Yes,Two,2.0,1.0,Private,3.0,3.0,No,Private,No Common Wall,33.475156,-117.62673,No,No,Yes,No,7.0,Public,0.6,8.0,Public,2.5,,,,,,,8.0,Public,0.6,6.0,0.0,23.0
1060000,3.0,1366.0,2.0,2915 BONANZA,San Clemente,92673.0,Single Family Residence,1986.0,FR - Forster Ranch,13068.0,1049293.0,776.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,No,No Common Wall,33.474383,-117.629939,No,No,Yes,Yes,7.0,Public,0.6,8.0,Public,2.5,,,,,,,8.0,Public,0.6,14.0,,22.0
737500,3.0,1881.0,2.5,85 Via Cartaya,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,,701573.0,392.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.466718,-117.603503,Yes,Yes,Yes,No,8.0,Public,1.2,8.0,Public,2.0,,,,,,,8.0,Public,1.2,4.0,0.0,34.0
1320000,4.0,3108.0,3.0,34 Via Regalo,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,6708.0,1273388.0,425.0,Yes,Yes,Two,2.0,1.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.485951,-117.583037,Yes,Yes,Yes,No,8.0,Public,0.7,8.0,Public,3.7,,,,,,,8.0,Public,0.7,1.0,,3.0
1310000,4.0,3211.0,3.5,47 Via Armilla,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,4772.0,1249733.0,408.0,Yes,Yes,Two,1.0,0.0,No,1.0,5.0,No,Community,No Common Wall,33.479727,-117.580398,Yes,Yes,Yes,No,8.0,Public,0.5,8.0,Public,3.5,,,,,,,8.0,Public,0.5,4.0,0.0,2.0
1475000,4.0,3010.0,2.5,2903 Calle Guadalajara,San Clemente,92673.0,Single Family Residence,1980.0,CD - Coast District,10080.0,1498463.0,490.0,Yes,Yes,Two,1.0,0.0,No,1.0,3.0,No,Private,No Common Wall,33.457003,-117.63246,Yes,Yes,Yes,No,7.0,Public,0.8,8.0,Public,1.5,,,,,,,8.0,Public,0.7,4.0,,7.0
1100000,4.0,2615.0,3.0,20 Calle Verdadero,San Clemente,92673.0,Single Family Residence,2004.0,TL - Talega,6442.0,,421.0,Yes,Yes,Two,2.0,1.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.473942,-117.605463,Yes,Yes,Yes,No,8.0,Public,1.0,8.0,Public,2.4,,,,,,,8.0,Public,1.0,2.0,0.0,32.0
1000000,4.0,2104.0,2.5,6173 Camino Forestal,San Clemente,92673.0,Single Family Residence,2001.0,FR - Forster Ranch,4507.0,974854.0,475.0,Yes,Yes,Two,1.0,0.0,Community,2.0,2.0,No,Community,No Common Wall,33.47316,-117.615544,No,No,Yes,No,7.0,Public,0.7,8.0,Public,2.3,,,,,,,8.0,Public,0.8,2.0,0.0,19.0
1720000,5.0,3388.0,4.0,2310 Costa Rugosa,San Clemente,92673.0,Single Family Residence,2002.0,FR - Forster Ranch,8254.0,1649253.0,508.0,Yes,Yes,Two,1.0,1.0,Community,1.0,3.0,Yes,Community,No Common Wall,33.46096,-117.62022,Yes,Yes,Yes,Yes,7.0,Public,1.6,8.0,Public,1.5,,,,,,,4.0,Public,0.7,5.0,,18.0
1280000,4.0,2987.0,2.5,3019 Calle Juarez,San Clemente,92673.0,Single Family Residence,1979.0,CD - Coast District,7437.0,1067443.0,429.0,Yes,Yes,Two,1.0,1.0,No,3.0,3.0,No,No,2+ Common Walls,33.452297,-117.641728,No,No,No,No,7.0,Public,0.7,8.0,Public,1.6,,,,,,,4.0,Public,1.1,8.0,,24.0
1300000,4.0,2916.0,3.0,4917 Calle Vida,San Clemente,92673.0,Single Family Residence,2001.0,FR - Forster Ranch,6513.0,,446.0,Yes,Yes,Two,1.0,1.0,No,3.0,3.0,No,Community,No Common Wall,33.469474,-117.620449,No,No,Yes,No,7.0,Public,0.4,8.0,Public,2.0,,,,,,,8.0,Public,0.4,5.0,0.0,17.0
970000,4.0,2081.0,3.0,6106 Camino Forestal,San Clemente,92673.0,Single Family Residence,1984.0,FR - Forster Ranch,4202.0,969359.0,466.0,Yes,Yes,Two,1.0,1.0,Community,2.0,2.0,No,Community,No Common Wall,33.47411,-117.620999,No,No,No,No,7.0,Public,0.6,8.0,Public,2.4,,,,,,,8.0,Public,0.6,2.0,0.0,24.0
1539000,6.0,3699.0,4.0,11 Via Inca,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,7357.0,1484627.0,416.0,Yes,Yes,Two,1.0,1.0,No,2.0,2.0,Yes,No,No Common Wall,33.474707,-117.582246,No,No,Yes,No,8.0,Public,0.4,8.0,Public,3.1,,,,,,,8.0,Public,0.4,2.0,,1.0
1005000,4.0,2567.0,2.5,2 Via Marin,San Clemente,92673.0,Single Family Residence,2004.0,TL - Talega,4996.0,988089.0,392.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.470822,-117.603762,Yes,Yes,Yes,No,8.0,Public,1.0,8.0,Public,2.3,,,,,,,8.0,Public,1.0,8.0,0.0,40.0
2400000,5.0,4025.0,4.0,3921 Calle Real,San Clemente,92673.0,Single Family Residence,1964.0,SN - San Clemente North,12197.0,2477959.0,596.0,Yes,No,Two,1.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.466709,-117.657258,No,Yes,No,No,7.0,Public,2.1,8.0,Public,3.1,,,,,,,5.0,Public,0.7,31.0,20.0,16.0
1565000,4.0,3111.0,3.5,110 Via Plumosa,San Clemente,92673.0,Single Family Residence,2000.0,TL - Talega,7187.0,1535406.0,503.0,Yes,Yes,Two,2.0,1.0,Private,1.0,3.0,Yes,Community,No Common Wall,33.464387,-117.59152,Yes,Yes,Yes,No,8.0,Public,0.9,8.0,Public,2.2,,,,,,,8.0,Public,0.9,26.0,0.0,12.0
740000,2.0,1440.0,2.5,3010 Anabella #83,San Clemente,92673.0,Condominium,1988.0,FR - Forster Ranch,3500.0,714549.0,514.0,Yes,Yes,Two,1.0,0.0,Private,1.0,4.0,Yes,No,No Common Wall,33.47168,-117.635119,No,No,No,No,7.0,Public,0.7,8.0,Public,2.4,,,,,,,8.0,Public,0.6,12.0,0.0,16.0
1307000,4.0,2600.0,2.5,1905 Via Pimpollo,San Clemente,92673.0,Single Family Residence,1995.0,FR - Forster Ranch,7000.0,1243096.0,503.0,Yes,Yes,Two,1.0,1.0,Private,1.0,3.0,Yes,No,No Common Wall,33.472966,-117.62508,No,Yes,Yes,Yes,7.0,Public,0.5,8.0,Public,2.3,,,,,,,8.0,Public,0.5,10.0,,29.0
1639736,3.0,2909.0,2.5,2530 Calle Jade,San Clemente,92673.0,Single Family Residence,1997.0,MH - Marblehead,5200.0,1496241.0,564.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.45375,-117.618936,Yes,Yes,No,No,7.0,Public,1.3,8.0,Public,1.0,,,,,,,4.0,Public,0.2,16.0,0.0,30.0
1250000,5.0,3005.0,3.0,782 Calle Vallarta,San Clemente,92673.0,Single Family Residence,1980.0,CD - Coast District,15682.0,1417296.0,416.0,Yes,Yes,Two,2.0,3.0,No,3.0,3.0,No,No,No Common Wall,33.457373,-117.634615,Yes,No,Yes,No,7.0,Public,1.0,8.0,Public,1.6,,,,,,,4.0,Public,0.9,5.0,,9.0
1425000,5.0,2302.0,,3919 Calle Real,San Clemente,92673.0,Single Family Residence,1964.0,SN - San Clemente North,11761.0,,619.0,No,Yes,Multi/Split,,,No,2.0,2.0,No,Private,No Common Wall,33.466632,-117.657075,No,No,Yes,No,7.0,Public,2.1,8.0,Public,3.1,,,,,,,5.0,Public,0.7,31.0,20.0,16.0
2375000,4.0,2673.0,3.0,4113 Calle Bienvenido,San Clemente,92673.0,Single Family Residence,2015.0,SN - San Clemente North,12632.0,2231875.0,889.0,Yes,Yes,Two,1.0,1.0,No,1.0,2.0,Yes,No,No Common Wall,33.467301,-117.661701,Yes,Yes,Yes,No,7.0,Public,2.3,8.0,Public,3.3,,,,,,,5.0,Public,0.5,21.0,,13.0
820000,3.0,1484.0,2.5,714 Calle Lima,San Clemente,92673.0,Single Family Residence,1975.0,SN - San Clemente North,2136.0,923220.0,553.0,Yes,No,Two,2.0,3.0,No,1.0,2.0,Yes,Community,1 Common Wall,33.464247,-117.653911,No,No,Yes,No,7.0,Public,1.8,8.0,Public,3.2,,,,,,,5.0,Public,0.8,56.0,21.0,22.0
1252000,4.0,3098.0,3.0,39 Via Cancion,San Clemente,92673.0,Single Family Residence,2002.0,TL - Talega,7898.0,1298346.0,404.0,Yes,Yes,Two,1.0,1.0,Community,3.0,3.0,Yes,Community,No Common Wall,33.469211,-117.579438,Yes,No,Yes,No,8.0,Public,0.7,8.0,Public,3.0,,,,,,,8.0,Public,0.7,1.0,0.0,1.0
2180000,5.0,4689.0,5.5,67 Calle Careyes,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,10454.0,2308440.0,465.0,Yes,Yes,Two,3.0,2.0,Private,1.0,7.0,Yes,Community,No Common Wall,33.475926,-117.589938,Yes,Yes,Yes,No,8.0,Public,0.2,8.0,Public,2.9,,,,,,,8.0,Public,0.2,6.0,,2.0
2160000,5.0,5068.0,5.5,31 Via Alcamo,San Clemente,92673.0,Single Family Residence,2010.0,TL - Talega,13939.0,2404413.0,426.0,Yes,Yes,Two,2.0,1.0,Community,1.0,7.0,Yes,Community,No Common Wall,33.483515,-117.591639,Yes,Yes,Yes,No,8.0,Public,0.5,8.0,Public,3.4,,,,,,,8.0,Public,0.5,2.0,,3.0
1149000,4.0,2414.0,2.5,456 Camino Flora Vis,San Clemente,92673.0,Single Family Residence,2002.0,TL - Talega,4165.0,1171709.0,476.0,Yes,Yes,Two,1.0,0.0,Community,1.0,4.0,Yes,Community,No Common Wall,33.465569,-117.579873,Yes,No,Yes,No,8.0,Public,0.9,8.0,Public,2.8,,,,,,,8.0,Public,0.9,4.0,0.0,1.0
1825000,5.0,3990.0,4.5,20 Via Buen Corazon,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,9248.0,1753234.0,457.0,Yes,Yes,Two,1.0,1.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.476812,-117.596963,Yes,No,No,No,8.0,Public,0.5,8.0,Public,2.8,,,,,,,8.0,Public,0.5,4.0,0.0,6.0
950000,5.0,2857.0,3.0,37 Via Armilla,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,4902.0,985589.0,333.0,No,Yes,Two,1.0,1.0,No,3.0,3.0,No,Community,No Common Wall,33.479233,-117.580962,Yes,No,Yes,No,8.0,Public,0.4,8.0,Public,3.4,,,,,,,8.0,Public,0.4,4.0,0.0,2.0
1025000,4.0,1923.0,3.0,706 Corte Buscando,San Clemente,92673.0,Single Family Residence,2002.0,TL - Talega,4928.0,1025210.0,533.0,Yes,Yes,Two,1.0,1.0,No,2.0,2.0,No,Community,No Common Wall,33.466675,-117.578635,No,No,Yes,No,8.0,Public,0.9,8.0,Public,2.9,,,,,,,8.0,Public,0.9,1.0,0.0,1.0
610000,2.0,984.0,1.5,2061 Via Concha #218,San Clemente,92673.0,Condominium,1981.0,MH - Marblehead,,608674.0,620.0,Yes,No,One,2.0,2.0,No,2.0,2.0,No,Community,2+ Common Walls,33.442029,-117.624233,No,No,No,Yes,7.0,Public,0.7,8.0,Public,0.4,,,,,,,4.0,Public,0.7,26.0,26.0,27.0
2800000,5.0,6055.0,5.5,20 Via Conocido,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,16553.0,2863669.0,462.0,Yes,Yes,Two,2.0,1.0,No,1.0,4.0,No,Community,No Common Wall,33.479494,-117.593835,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,3.0,,,,,,,8.0,Public,0.4,3.0,,2.0
3024999,5.0,5303.0,5.5,11 Calle Viviana,San Clemente,92673.0,Single Family Residence,2011.0,TL - Talega,14810.0,2971887.0,570.0,Yes,Yes,Two,2.0,1.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.481583,-117.591921,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,3.2,,,,,,,8.0,Public,0.4,3.0,,3.0
1925000,5.0,3942.0,5.5,47 Calle Mattis,San Clemente,92673.0,Single Family Residence,2010.0,TL - Talega,7455.0,1886526.0,488.0,Yes,Yes,Two,2.0,1.0,Private,1.0,5.0,Yes,Community,No Common Wall,33.478681,-117.587369,Yes,Yes,Yes,No,8.0,Public,0.1,8.0,Public,3.2,,,,,,,8.0,Public,0.1,4.0,,2.0
1490000,3.0,3113.0,3.5,2526 Calle Jade,San Clemente,92673.0,Single Family Residence,1999.0,MH - Marblehead,5850.0,1464393.0,479.0,Yes,Yes,Two,2.0,0.0,No,1.0,3.0,No,No,No Common Wall,33.4535,-117.619303,Yes,Yes,No,No,7.0,Public,1.2,8.0,Public,0.9,,,,,,,4.0,Public,0.2,13.0,0.0,30.0
1376000,5.0,3113.0,3.0,1627 Via Sage,San Clemente,92673.0,Single Family Residence,1991.0,FR - Forster Ranch,8400.0,1309554.0,442.0,Yes,Yes,Two,1.0,1.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.471169,-117.628518,No,Yes,Yes,Yes,7.0,Public,0.4,8.0,Public,2.3,,,,,,,8.0,Public,0.4,13.0,0.0,37.0
1050000,4.0,2186.0,3.0,410 Camino Flora Vis,San Clemente,92673.0,Single Family Residence,2000.0,TL - Talega,6978.0,1080014.0,480.0,Yes,Yes,Two,1.0,1.0,Community,1.0,3.0,Yes,Community,No Common Wall,33.46345,-117.579319,Yes,Yes,Yes,No,8.0,Public,1.1,8.0,Public,2.7,,,,,,,8.0,Public,1.1,2.0,0.0,1.0
545000,2.0,1232.0,2.5,60 Paseo Del Rey,San Clemente,92673.0,Condominium,2003.0,TL - Talega,,559229.0,442.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,No,Community,1 Common Wall,33.460152,-117.596821,Yes,No,Yes,No,8.0,Public,1.3,8.0,Public,1.8,,,,,,,8.0,Public,1.3,39.0,0.0,56.0
2430000,6.0,4640.0,6.5,26 Via Paulina,San Clemente,92673.0,Single Family Residence,2015.0,TL - Talega,10890.0,2375336.0,524.0,Yes,Yes,Two,2.0,1.0,Private,1.0,7.0,No,Community,No Common Wall,33.477624,-117.593377,Yes,Yes,Yes,No,8.0,Public,0.3,8.0,Public,3.0,,,,,,,8.0,Public,0.3,2.0,0.0,2.0
1325000,4.0,4068.0,4.5,21 Via Nerisa,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,7765.0,1534518.0,326.0,Yes,Yes,Two,1.0,0.0,Community,1.0,3.0,Yes,Community,No Common Wall,33.476805,-117.59238,Yes,Yes,Yes,No,8.0,Public,0.3,8.0,Public,2.9,,,,,,,8.0,Public,0.3,5.0,0.0,2.0
1690000,4.0,2765.0,3.5,201 Via Morada,San Clemente,92673.0,Single Family Residence,2000.0,CD - Coast District,10890.0,1664850.0,611.0,No,Yes,One,4.0,4.0,No,3.0,3.0,No,No,No Common Wall,33.465743,-117.636196,Yes,No,No,No,7.0,Public,0.6,8.0,Public,2.1,,,,,,,8.0,Public,0.6,3.0,,9.0
970000,3.0,2567.0,2.5,2 Via Huesca,San Clemente,92673.0,Single Family Residence,2004.0,TL - Talega,6100.0,1038174.0,378.0,Yes,Yes,Two,1.0,0.0,Community,1.0,4.0,Yes,Community,No Common Wall,33.471545,-117.603223,Yes,Yes,Yes,No,8.0,Public,1.0,8.0,Public,2.3,,,,,,,8.0,Public,1.0,4.0,0.0,30.0
1480000,5.0,3851.0,,33 Via Timon,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,8868.0,1435114.0,384.0,Yes,Yes,Two,2.0,2.0,No,2.0,2.0,No,Private,No Common Wall,33.482384,-117.585801,No,No,Yes,No,8.0,Public,0.4,8.0,Public,3.5,,,,,,,8.0,Public,0.4,1.0,0.0,3.0
680000,3.0,1668.0,2.5,104 Calle Campanero,San Clemente,92673.0,Townhouse,2004.0,TL - Talega,,675559.0,408.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.461447,-117.597081,Yes,No,Yes,No,8.0,Public,1.2,8.0,Public,1.9,,,,,,,8.0,Public,1.2,43.0,0.0,61.0
1471000,5.0,3300.0,3.0,102 Arista,San Clemente,92673.0,Single Family Residence,1993.0,FR - Forster Ranch,8640.0,1344142.0,446.0,Yes,Yes,Two,1.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.470402,-117.639363,Yes,Yes,No,Yes,7.0,Public,0.8,8.0,Public,2.5,,,,,,,8.0,Public,0.8,5.0,0.0,14.0
800000,3.0,1270.0,2.5,3610 Calle Casino,San Clemente,92673.0,Single Family Residence,1972.0,SN - San Clemente North,2136.0,825468.0,630.0,Yes,No,Two,2.0,3.0,No,1.0,2.0,Yes,Community,2+ Common Walls,33.461032,-117.652363,No,No,No,No,7.0,Public,1.6,8.0,Public,3.3,,,,,,,5.0,Public,0.9,74.0,,32.0
2100000,5.0,4715.0,5.5,17 Calle Angelitos,San Clemente,92673.0,Single Family Residence,2002.0,TL - Talega,9832.0,2134671.0,445.0,No,Yes,Two,2.0,1.0,Community,1.0,7.0,Yes,Community,No Common Wall,33.471237,-117.586063,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,2.8,,,,,,,8.0,Public,0.4,0.0,,
660000,3.0,1298.0,2.0,136 Paseo Vis,San Clemente,92673.0,Condominium,2003.0,TL - Talega,,616799.0,508.0,Yes,No,One,2.0,3.0,No,2.0,2.0,No,Community,2+ Common Walls,33.459324,-117.597484,No,No,Yes,No,8.0,Public,1.4,8.0,Public,1.8,,,,,,,8.0,Public,1.4,33.0,0.0,43.0
1280000,4.0,2978.0,3.0,33 Paseo Lerida,San Clemente,92673.0,Single Family Residence,2009.0,TL - Talega,5173.0,1254944.0,430.0,Yes,Yes,Two,1.0,1.0,No,1.0,2.0,Yes,Community,No Common Wall,33.482357,-117.586638,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,3.4,,,,,,,8.0,Public,0.4,1.0,0.0,3.0
1600000,6.0,4170.0,6.5,20 Calle Mattis,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,7262.0,1608100.0,384.0,Yes,Yes,Two,3.0,2.0,Private,1.0,2.0,Yes,Community,No Common Wall,33.479627,-117.590259,Yes,Yes,Yes,No,8.0,Public,0.2,8.0,Public,3.2,,,,,,,8.0,Public,0.2,4.0,,1.0
1675000,4.0,3497.0,3.5,45 Via Cartama,San Clemente,92673.0,Single Family Residence,2005.0,TL - Talega,6050.0,1698992.0,479.0,Yes,Yes,Two,1.0,1.0,No,1.0,5.0,Yes,Community,No Common Wall,33.475624,-117.583551,Yes,Yes,Yes,No,8.0,Public,0.3,8.0,Public,3.1,,,,,,,8.0,Public,0.3,2.0,0.0,2.0
2200000,6.0,6070.0,5.5,16 Via Conocido,San Clemente,92673.0,Single Family Residence,2007.0,TL - Talega,13068.0,2521427.0,362.0,Yes,Yes,Two,3.0,2.0,No,1.0,6.0,Yes,Community,No Common Wall,33.479981,-117.59363,Yes,Yes,Yes,No,8.0,Public,0.4,8.0,Public,3.1,,,,,,,8.0,Public,0.4,3.0,,2.0
2250000,3.0,4040.0,4.0,753 Calle Vallarta,San Clemente,92673.0,Single Family Residence,2017.0,CD - Coast District,9820.0,2287443.0,557.0,No,Yes,Two,3.0,2.0,Private,1.0,2.0,Yes,No,No Common Wall,33.458989,-117.637388,Yes,Yes,Yes,Yes,7.0,Public,1.1,8.0,Public,1.8,,,,,,,4.0,Public,1.1,12.0,,12.0
2399000,4.0,4026.0,4.5,21 Via Lampara,San Clemente,92673.0,Single Family Residence,2008.0,TL - Talega,12197.0,2311349.0,596.0,Yes,Yes,Two,2.0,1.0,Private,3.0,3.0,Yes,Private,No Common Wall,33.477353,-117.595884,Yes,No,Yes,No,8.0,Public,0.5,8.0,Public,2.9,,,,,,,8.0,Public,0.5,5.0,,3.0
2540000,5.0,4752.0,5.5,36 Via Alcamo,San Clemente,92673.0,Single Family Residence,2007.0,TL - Talega,13504.0,2575147.0,535.0,Yes,Yes,Two,2.0,1.0,No,2.0,2.0,No,Community,No Common Wall,33.482449,-117.591634,Yes,No,Yes,No,8.0,Public,0.4,8.0,Public,3.3,,,,,,,8.0,Public,0.4,2.0,,3.0
615000,3.0,1468.0,2.5,66 Paseo Del Rey,San Clemente,92673.0,Condominium,2003.0,TL - Talega,,621395.0,419.0,Yes,Yes,Two,1.0,0.0,No,2.0,2.0,No,Community,2+ Common Walls,33.460182,-117.596407,No,No,Yes,No,8.0,Public,1.3,8.0,Public,1.8,,,,,,,8.0,Public,1.3,39.0,0.0,56.0
1504582,4.0,2354.0,2.5,2856 Calle Esteban,San Clemente,92673.0,Single Family Residence,1987.0,CD - Coast District,16553.0,1555383.0,639.0,Yes,Yes,Two,1.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.461724,-117.632322,Yes,Yes,No,Yes,7.0,Public,0.5,8.0,Public,1.7,,,,,,,8.0,Public,0.5,0.0,,3.0
1200000,4.0,2566.0,3.0,11 Paseo Carla,San Clemente,92673.0,Single Family Residence,2006.0,TL - Talega,7485.0,1214912.0,468.0,Yes,Yes,Two,1.0,1.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.481096,-117.594821,Yes,Yes,Yes,No,8.0,Public,0.5,8.0,Public,3.1,,,,,,,8.0,Public,0.5,2.0,,1.0
1210000,3.0,2956.0,2.5,3005 Vina Vial,San Clemente,92673.0,Single Family Residence,1994.0,FR - Forster Ranch,6760.0,1238872.0,409.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,No,No,No Common Wall,33.474403,-117.625492,Yes,Yes,Yes,Yes,7.0,Public,0.6,8.0,Public,2.4,,,,,,,8.0,Public,0.6,10.0,0.0,30.0
775000,3.0,1270.0,2.5,718 Calle Casita,San Clemente,92673.0,Single Family Residence,1972.0,SN - San Clemente North,2136.0,801160.0,610.0,No,No,Two,1.0,0.0,No,1.0,2.0,Yes,Community,2+ Common Walls,33.461321,-117.65275,No,No,No,No,7.0,Public,1.6,8.0,Public,3.3,,,,,,,5.0,Public,0.8,67.0,,23.0
